Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,FAQ (product.metafields.app--4284493.faq),Is Subscription Bundle (product.metafields.custom.is_subscription_bundle),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Second Description (product.metafields.my_fields.second_description),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
ice-coronation-twirl-dress,,,,,,,,,4,,,,,,,,'10122,195.0447191,shopify,9958,deny,manual,39.99,39.99,true,true,,,,,'847942035895,https://cdn.shopify.com/s/files/1/1944/4861/products/10121-10126_IceCoronationTwirl_Skirt.jpg?v=1736402240,2,Up-close image of an ombre white and purple skirt with a blue and purple diamond design.,,,,,,,,,,,,,,,,,,,,,lb,,6.87,,,,,,,
ice-coronation-twirl-dress,,,,,,,,,6,,,,,,,,'10123,226.796185,shopify,9751,deny,manual,39.99,39.99,true,true,,,,,'847942035901,https://cdn.shopify.com/s/files/1/1944/4861/products/10121-10126_IceCoronationTwirl_bodice.jpg?v=1736402240,3,"Up-close image of bodice of white and purple bodice with sparkly white trim, with a purple and blue diamond design.",,,,,,,,,,,,,,,,,,,,,lb,,7.89,,,,,,,
ice-coronation-twirl-dress,,,,,,,,,8,,,,,,,,'10124,258.5476509,shopify,27,deny,manual,39.99,39.99,true,true,,,,,'847942035918,https://cdn.shopify.com/s/files/1/1944/4861/products/10121-10126_IceCoronationTwirl_Back.jpg?v=1736402240,4,"Back view of a young girl wearing a white and purple sleeveless dress with a diamond pattern and a knee-length skirt, standing against a plain background.",,,,,,,,,,,,,,,,,,,,,lb,,8.99,,,,,,,
ice-coronation-twirl-dress,,,,,,,,,10,,,,,,,,'10125,299.3709642,shopify,9,deny,manual,44.99,44.99,true,true,,,,,'847942035925,https://cdn.shopify.com/s/files/1/1944/4861/files/10122-Ice-Coronation-Twirl-IMG-1.jpg?v=1736402240,5,Young girl jumping around in a living room wearing a white and purple sleeveless dress with a diamond pattern and a knee-length skirt.,,,,,,,,,,,,,,,,,,,,,lb,,9.58,,,,,,,
ice-coronation-twirl-dress,,,,,,,,,12,,,,,,,,'10126,317.514659,shopify,3,deny,manual,44.99,44.99,true,true,,,,,'847942035932,https://cdn.shopify.com/s/files/1/1944/4861/files/10122-Ice-Coronation-Twirl-IMG-2.jpg?v=1736402240,6,Young girl looking out a window wearing a white and purple sleeveless dress with a diamond pattern and a knee-length skirt.,,,,,,,,,,,,,,,,,,,,,lb,,10.24,,,,,,,
ice-coronation-twirl-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/10122-Ice-Coronation-Twirl-IMG-5.jpg?v=1736402240,7,"Two young girls playing tickling each other one in a purple and white twirl dress and the other in a black and dark blue dress, both wearing princess crowns.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice-coronation-twirl-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/10122-Ice-Coronation-Twirl-IMG-3.jpg?v=1736402240,8,Young girl twirling around in a living room wearing a white and purple sleeveless dress with a diamond pattern and a knee-length skirt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice-coronation-twirl-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/files/10122-Ice-Coronation-Twirl-IMG-4.jpg?v=1736402240,9,Young girl jumping on a trampoline outside wearing a white and purple sleeveless dress with a diamond pattern and a knee-length skirt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cherry-blossom-twirl-dress,Cherry Blossom Twirl Dress,"<p>Your little one will enjoy hours of imaginative play as they transport themselves into a make believe world of magic and adventure with their new Cherry Blossom Twirl Dress.</p>
<ul>
<li>Designed for twirling - cut from a full circle of fabric which allows it to billow out as your little one spins and dances</li>
<li>Sleeved bodice with ""wrapped inset and sewn in blue belt</li>
<li>Beautiful ombre skirt with cherry blossom pattern</li>
<li>Made from breathable, stretchy, mid-grade soft knit fabrics</li>
<li>Accessories Sold Separately</li>
</ul>","Little Adventures, LLC",Toys & Games > Toys > Pretend Play > Pretend Professions & Role Playing,Twirl Dress,"asian, Asian Princess, china, japan, kimomo, Mulan, princess-collection, SS2025, twirl-dress-collection",true,Size,2,,,,,,,,'10111,176.9010243,shopify,15,deny,manual,39.99,39.99,true,true,,,,,'847942035826,https://cdn.shopify.com/s/files/1/1944/4861/products/10112_CherryBlossomTwirl.jpg?v=1736402241,1,"A young child wearing a blue, pink, and white twirl dress with a cherry blossom pattern.",false,,,,,,,,,,,,,,,,,,'1,,lb,,6.03,true,,,true,,,active
cherry-blossom-twirl-dress,,,,,,,,,4,,,,,,,,'10112,195.0447191,shopify,9769,deny,manual,39.99,39.99,true,true,,,,,'847942035833,https://cdn.shopify.com/s/files/1/1944/4861/products/10112_CherryTwirl_Back.jpg?v=1736402241,2,"Back view of a young child wearing a blue, pink, and white twirl dress with a cherry blossom pattern.",,,,,,,,,,,,,,,,,,,,,lb,,6.79,,,,,,,
cherry-blossom-twirl-dress,,,,,,,,,6,,,,,,,,'10113,226.796185,shopify,13,deny,manual,39.99,39.99,true,true,,,,,'847942035840,https://cdn.shopify.com/s/files/1/1944/4861/products/10112_CherryTwirl_Bodice.jpg?v=1736402242,3,Up-close image light pink bodice with hot pink v in neckline and dark blue belt.,,,,,,,,,,,,,,,,,,,,,lb,,7.64,,,,,,,
cherry-blossom-twirl-dress,,,,,,,,,8,,,,,,,,'10114,263.0835746,shopify,24,deny,manual,39.99,39.99,true,true,,,,,'847942035857,https://cdn.shopify.com/s/files/1/1944/4861/products/10112_CherryTwirl_Skirt.jpg?v=1736402242,4,Up-close image of blue and white ombre skirt with a cherry blossom print on it.,,,,,,,,,,,,,,,,,,,,,lb,,8.54,,,,,,,
cherry-blossom-twirl-dress,,,,,,,,,10,,,,,,,,'10115,290.2991168,shopify,6,deny,manual,44.99,44.99,true,true,,,,,'847942035864,https://cdn.shopify.com/s/files/1/1944/4861/products/10112-Cherry-Blossom-Twirl-IMG-1.jpg?v=1736402242,5,"A young child wearing a blue, pink, and white twirl dress with a cherry blossom pattern, twirling in front of a beige couch.",,,,,,,,,,,,,,,,,,,,,lb,,9.49,,,,,,,
cherry-blossom-twirl-dress,,,,,,,,,12,,,,,,,,'10116,317.514659,shopify,0,deny,manual,44.99,44.99,true,true,,,,,'847942035871,https://cdn.shopify.com/s/files/1/1944/4861/products/10112-Cherry-Blossom-Twirl-IMG-2.jpg?v=1736402242,6,"A young girl wearing a blue, pink, and white twirl dress with a cherry blossom pattern, kneeling on a beige couch with a cream blanket under her.",,,,,,,,,,,,,,,,,,,,,lb,,10.11,,,,,,,
cherry-blossom-twirl-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/10112-Cherry-Blossom-Twirl-IMG-3.jpg?v=1736402242,7,"A young child wearing a blue, pink, and white twirl dress with a cherry blossom pattern, sitting on a beige couch.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amulet-twirl-dress,Amulet Twirl Dress,"<p><meta charset=""utf-8"">Let your little one discover a world of magic and wonder as a gorgeous princess in their new Amulet Princess dress up!</p>
<ul data-mce-fragment=""1"" class=""list"">
<li><span class=""text"">Designed for twirling - cut from a full circle of fabric which allows it to billow out as your little one spins and dances</span></li>
<li><span class=""text"">Beautiful lilac color with white belt and bow accents</span></li>
<li><span class=""text"">Screen printed floral design and decorative pattern on skirt</span></li>
<li><span class=""text"">Made from breathable, stretchy, mid-grade soft knit fabrics</span></li>
<li><span class=""text"">Accessories Sold Separately</span></li>
</ul>","Little Adventures, LLC",Apparel & Accessories > Clothing > Dresses,Twirl Dress,"amulet, amulet dress, amulet princess, deal, POSTBF, princess-collection, purple, purple amulet princess, purple amulet princess dress, sofia, SS2025, twirl-dress-collection",false,Size,2,,,,,,,,'10101,181.436948,shopify,0,deny,manual,17.99,39.99,true,true,,,,,'847942034263,https://cdn.shopify.com/s/files/1/1944/4861/products/10102_AmuletTwirl.jpg?v=1736402243,1,"A young girl wearing a lilac color twirl dress with a white belt , flower details, and bow accents, standing and smiling",false,Little Adventures Amulet Princess,"Little Adventures Amulet Princess dress is comfortable stretchy purple velvet bodice has intricate white trimmings, organza overlaid sleeves, and a purple amulet at the neckline. ",,,,,,,,,,,,,,,,,,lb,,6.11,true,,,true,,,archived
amulet-twirl-dress,,,,,,,,,4,,,,,,,,'10102,199.5806428,shopify,0,deny,manual,17.99,39.99,true,true,,,,,'847942035772,https://cdn.shopify.com/s/files/1/1944/4861/products/10102_AmuletTwirl_Bodice.jpg?v=1736402243,2,Up-close image of young girl with a purple bodice with a bow at the neckline and a white sewn in belt.,,,,,,,,,,,,,,,,,,,,,lb,,6.90,,,,,,,
amulet-twirl-dress,,,,,,,,,6,,,,,,,,'10103,222.2602613,shopify,0,deny,manual,17.99,39.99,true,true,,,,,'847942035789,https://cdn.shopify.com/s/files/1/1944/4861/products/10102_AmuletTwirl_Sleeve.jpg?v=1736402243,3,Up-close image of a young girl's shoulder with a lilac dress with a white flutter sleeve.,,,,,,,,,,,,,,,,,,,,,lb,,7.73,,,,,,,
amulet-twirl-dress,,,,,,,,,8,,,,,,,,'10104,263.0835746,shopify,0,deny,manual,17.99,39.99,true,true,,,,,'847942035796,https://cdn.shopify.com/s/files/1/1944/4861/products/10102_AmuletTwirl_Back.jpg?v=1736402243,4,"Back view of a young girl wearing a lilac color twirl dress with a white belt and flower details, standing on a white background.",,,,,,,,,,,,,,,,,,,,,lb,,8.62,,,,,,,
amulet-twirl-dress,,,,,,,,,10,,,,,,,,'10105,294.8350405,shopify,0,deny,manual,17.99,44.99,true,true,,,,,'847942035802,https://cdn.shopify.com/s/files/1/1944/4861/products/10102-Amulet-Twirl-IMG-1.jpg?v=1736402243,5,"A young girl wearing a lilac color twirl dress with a white belt, flower details, and bow accents, sitting on a beige couch, smiling.",,,,,,,,,,,,,,,,,,,,,lb,,9.57,,,,,,,
amulet-twirl-dress,,,,,,,,,12,,,,,,,,'10106,326.5865064,shopify,0,deny,manual,17.99,44.99,true,true,,,,,'847942035819,https://cdn.shopify.com/s/files/1/1944/4861/products/10102-Amulet-Twirl-IMG-2.jpg?v=1736402243,6,"A young girl wearing a lilac color twirl dress with a white belt, flower details, and bow accents, twirling in front of a beige couch.",,,,,,,,,,,,,,,,,,,,,lb,,10.16,,,,,,,
amulet-twirl-dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/10102-Amulet-Twirl-IMG-3.jpg?v=1736402244,7,"A young girl wearing a lilac color twirl dress with a white belt, flower details, and bow accents, walking on a rug in front of a beige couch, smiling.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
princess-giovanna,Princess Giovanna,"<p> </p>
<p><strong>You can help with the fight against childhood cancer!</strong><br><strong>100% of Little Adventures proceeds from the first 1000 Princess Giovanna Dresses sold will go to help Giovanna’s family with ongoing testing and care. After the first 1000 dresses have sold, 15% will continue to support childhood cancer charities.</strong><br></p>
<p>When Giovanna was eight and a half months old, her mother noticed that her belly was swollen and hard. She took her to the doctor for what she thought would be a routine visit. After an ultrasound was performed on little Giovanna, it was confirmed that she had a large tumor that filled her entire abdomen. Her parents would learn that she also had tumors in her liver. Bone marrow biopsies showed disease in her bones as well.<br></p>
<p>Giovanna was diagnosed with stage IV neuroblastoma. Her family was quickly directed to the amazing doctors at Memorial Sloan Kettering Cancer Center in New York. They were informed that the tumor would need to be removed with surgery. First however, they would need to try to shrink the tumor size with multiple rounds of chemotherapy. Tests would then determine the efficacy of the chemo The family waited anxiously for Giovanna’s scan results. It worked!<br>The tumor was 73% reduced! They would now need to allow her little body to recover enough to endure the dangerous surgery. In January 2017, Dr. LaQuaglia performed the life-saving surgery. After a 15 hour-long surgery, the main tumor was able to be completely removed. The tumors in her liver remain but are closely monitored. Giovanna has also had a birthmark on her arm that was found later and diagnosed as Mastocytosis. The many things that her body has been exposed to likely<br>caused a benign birthmark to develop into mastocytosis. The birthmark also is continually monitored.<br>This is where Little Adventures comes in, we want to help! Meet the Princess Giovanna dress. Giovanna designed this dress herself! She loves all the colors and so a rainbow color theme was chosen. She wanted it short enough that she could play in it. She also wanted it to twirl so that she could dance. We wanted it to have as much personality as she has…. so, we made it sparkle!<br>Giovanna’s bouncy red curls are a hint to her larger-than-life personality. Giovanna is spunky, happy and will light up the room with her sweet smile. She and her family continue to show the world that cancer will not define them. We have grown to love her and her family through this process and look to forward watching her live life to its fullest!! When you purchase you are helping Giovanna with her ongoing testing and care.<br><strong>Thank you for helping us to help Giovanna and other children fight this terrible disease!!</strong></p>","Little Adventures, LLC",Toys & Games > Toys > Pretend Play > Pretend Professions & Role Playing,Party Dresses,"cancer, Cancer kid, deal, little-hero-collection, party-dress-collection, POSTBF, princess-collection, princess-dress-up-collection, tutu-skirt-collection, warrior",false,Size,S (1-3 yrs.),,,,,,,,'10271,199.5806428,shopify,0,deny,manual,17.99,44.99,true,true,,,,,'847942036427,https://cdn.shopify.com/s/files/1/1944/4861/products/10272-Princess-Giovanna-IMG-2.jpg?v=1736402244,1,"A young girl wearing a Princess Giovanna dress with a tutu and butterfly accessory, standing in a room with a television and wooden furniture in the background.",false,,,,,,,,,,,,,,,,,,,,lb,,7.79,true,,,true,,,archived
princess-giovanna,,,,,,,,,M (3-5 yrs.),,,,,,,,'10272,226.796185,shopify,0,deny,manual,17.99,44.99,true,true,,,,,'847942036434,https://cdn.shopify.com/s/files/1/1944/4861/products/10271-10276_PrincessGiovanna.jpg?v=1736402245,2,A young girl wearing a Princess Giovanna dress with a tutu standing in front of white background.,,,,,,,,,,,,,,,,,,,,,lb,,7.95,,,,,,,
princess-giovanna,,,,,,,,,L (5-7 yrs.),,,,,,,,'10273,254.0117272,shopify,0,deny,manual,17.99,44.99,true,true,,,,,'847942036441,https://cdn.shopify.com/s/files/1/1944/4861/products/10272_PrincessGiovanna_Skirt.jpg?v=1736402245,3,Close up image of purple tutu with a rainbow peplum overtop.,,,,,,,,,,,,,,,,,,,,,lb,,8.34,,,,,,,
princess-giovanna,,,,,,,,,XL (7-9 yrs.),,,,,,,,'10274,285.7631931,shopify,0,deny,manual,17.99,44.99,true,true,,,,,'847942036458,https://cdn.shopify.com/s/files/1/1944/4861/products/10272_PrincessGiovanna_Sleeve.jpg?v=1736402245,4,Close up image of a young girl wearing a pink sparkly top with a rainbow flutter sleeve.,,,,,,,,,,,,,,,,,,,,,lb,,8.94,,,,,,,
princess-giovanna,,,,,,,,,2XL (9-11 yrs.),,,,,,,,'10275,312.9787353,shopify,0,deny,manual,17.99,44.99,true,true,,,,,'847942036465,https://cdn.shopify.com/s/files/1/1944/4861/products/10272_PrincessGiovanna_Back.jpg?v=1736402245,5,Back view of young girl wearing a pink and purple dress with rainbow accents at shoulders and waist.,,,,,,,,,,,,,,,,,,,,,lb,,9.38,,,,,,,
princess-giovanna,,,,,,,,,3XL (11-13 yrs.),,,,,,,,'10276,335.6583538,shopify,0,deny,manual,17.99,44.99,true,true,,,,,'847942036472,https://cdn.shopify.com/s/files/1/1944/4861/products/10272-Princess-Giovanna-IMG-1.jpg?v=1736402245,6,Young girl doing a dance pose in a purple and pink dress with a teenager in a rainbow dress and an adult woman in black also posing behind her in front of pink background that says find your inner star.,,,,,,,,,,,,,,,,,,,,,lb,,9.85,,,,,,,
princess-giovanna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/10272-Princess-Giovanna-IMG-3.jpg?v=1736402245,7,"Young girl in a pink and purple dress sitting on a blue chair with her teenage sister who is in a rainbow top, in front of red wall, with a chessboard floor underneath them.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
princess-giovanna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/10272-Princess-Giovanna-IMG-5.jpg?v=1736402245,8,Young girl in a pink and rainbow dress doing a reverse tabletop move.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
princess-giovanna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1944/4861/products/10272-Princess-Giovanna-IMG-4.jpg?v=1736402246,9,Young girl in a pink and purple dress with rainbow accents standing in a very colorful room.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice-party-dress,Ice Party Dress,"<p>Your little one will be able to face down any foe, explore the limits of the imagination, and fall into a world of magic in their new Ice Party dress.</p>
<ul>
<li>Soft island blue knit bodice with rouched center and sheer breathable sleeves</li>
<li>Sheer cape decorated with adorable snowflake design</li>
<li>Tea-length skirt with sparkling silver accents</li>
<li>Breathable silky soft polyester fabrics</li>
<li>Accessories Sold Separately</li>
</ul>","Little Adventures, LLC",Apparel & Accessories > Clothing > Dresses,Party Dresses,"anna, elsa, elsa frozen, frozen, Ice Princess, party-dress-collection, princess-collection, princess-dress-up-collection, SS2026",true,Size,S (1-3 yrs.),,,,,,,,'10261,222.2602613,shopify,0,deny,manual,32.99,54.99,true,true,,,,,'847942036366,https://cdn.shopify.com/s/files/1/1944/4861/products/10262_IcePartyDress_Cape.jpg?v=1736402247,1,"A young girl wearing a blue Ice Party dress with a knit bodice, sheer sleeves, and a sparkling silver skirt with a blue cape decorated with snowflake designs.",false,,"Let your little one fulfill her dream of reigning over her kingdom as the Ice Princess. The dress features an overlay of a metallic snowflake design, and is made with a durable stretch velvet bodice and satin skirt.",,,,,,,,,,,,,,,,,,lb,,8.13,true,,,true,,,active
ice-party-dress,,,,,,,,,M (3-5 yrs.),,,,,,,,'10262,235.8680324,shopify,0,deny,manual,32.99,54.99,true,true,,,,,'847942036373,https://cdn.shopify.com/s/files/1/1944/4861/products/10262_IcePartyDress_Bodice.jpg?v=1736402247,2,Close-up image of a young girl wearing a blue bodice with a rouched center and sheer white sleeves.,,,,,,,,,,,,,,,,,,,,,lb,,8.37,,,,,,,
ice-party-dress,,,,,,,,,L (5-7 yrs.),,,,,,,,'10263,267.6194983,shopify,0,deny,manual,32.99,54.99,true,true,,,,,'847942036380,https://cdn.shopify.com/s/files/1/1944/4861/products/10262_IcePartyDress_Skirt.jpg?v=1736402247,3,Close-up image of a blue tutu skirt flecked with silver foils.,,,,,,,,,,,,,,,,,,,,,lb,,8.85,,,,,,,
ice-party-dress,,,,,,,,,XL (7-9 yrs.),,,,,,,,'10264,281.2272694,shopify,42,deny,manual,32.99,54.99,true,true,,,,,'847942036397,https://cdn.shopify.com/s/files/1/1944/4861/products/10262_IcePartyDress_Back.jpg?v=1736402247,4,Back view image of young girl wearing blue dress with a blue cape with silver snowflakes and sheer white sleeves.,,,,,,,,,,,,,,,,,,,,,lb,,9.45,,,,,,,
ice-party-dress,,,,,,,,,2XL (9-11 yrs.),,,,,,,,'10265,331.1224301,shopify,50,deny,manual,32.99,59.99,true,true,,,,,'847942036403,https://cdn.shopify.com/s/files/1/1944/4861/products/10262-Ice-Party-Dress-IMG-4.jpg?v=1736402247,5,"Three girls in party dresses walking, THE walk. One in a blue Ice Party dress, one in a blue and yellow Snow White party dress, and the other in a purple Rapunzel party dress.",,,,,,,,,,,,,,,,,,,,,lb,,10.13,,,,,,,
